voiv,mspi_z,pis,corrupt_z
Lubelskie,0.1463016385808375,NA,-0.47388859419267165
Dolnośląskie,-0.4172715524293661,1,-0.5214947037149174
Dolnośląskie,-1.5631442588346054,0,-0.5214947037149174
Pomorskie,0.6349695320517096,0,-0.03712143063937014
Kujawsko-pomorskie,1.526699264662791,1,-0.6046164822458225
Kujawsko-pomorskie,1.526699264662791,NA,-0.6046164822458225
Śląskie,-0.9344747973437931,0,3.209161847258525
Mazowieckie,-0.6348536071864698,0,0.7608476432573192
Mazowieckie,1.526699264662791,0,0.7608476432573192
Lubelskie,-0.8167664726391303,1,-0.47388859419267165
Podkarpackie,-0.624152850395137,1,-0.6106617025026155
Podkarpackie,-0.0035089564978239983,0,-0.6106617025026155
Podkarpackie,1.515998507871458,0,-0.6106617025026155
Podkarpackie,-0.9665770677177921,0,-0.6106617025026155
Podkarpackie,0.788347046060816,0,-0.6106617025026155
Mazowieckie,-0.987978581300458,NA,0.7608476432573192
Kujawsko-pomorskie,1.5052977510801249,0,-0.6046164822458225
Mazowieckie,-2.459332640108742,NA,0.7608476432573192
